"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/26/2023","AQS","011179001","1","6","ppb","9","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"10/27/2023","AQS","011179001","1","7.3","ppb","10","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"10/28/2023","AQS","011179001","1","13.6","ppb","19","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"10/29/2023","AQS","011179001","1","1.8","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"10/30/2023","AQS","011179001","1","1.9","ppb","1","Lhoist, Montevallo Plant","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"10/31/2023","AQS","011179001","1","1.9","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/01/2023","AQS","011179001","1","3.3","ppb","4","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/02/2023","AQS","011179001","1","20.3","ppb","29","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/03/2023","AQS","011179001","1","22.5","ppb","31","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/04/2023","AQS","011179001","1","24.3","ppb","34","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/05/2023","AQS","011179001","1","2.7","ppb","3","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/06/2023","AQS","011179001","1","2.9","ppb","3","Lhoist, Montevallo Plant","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/07/2023","AQS","011179001","1","2.5","ppb","3","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/08/2023","AQS","011179001","1","2.7","ppb","3","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/09/2023","AQS","011179001","1","1.9","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/10/2023","AQS","011179001","1","1.9","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/11/2023","AQS","011179001","1","1.7","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/12/2023","AQS","011179001","1","1.6","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/13/2023","AQS","011179001","1","1.9","ppb","1","Lhoist, Montevallo Plant","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/14/2023","AQS","011179001","1","72.7","ppb","96","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/15/2023","AQS","011179001","1","3.3","ppb","4","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/16/2023","AQS","011179001","1","35","ppb","50","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/17/2023","AQS","011179001","1","3.4","ppb","4","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/18/2023","AQS","011179001","1","1.8","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/19/2023","AQS","011179001","1","53.3","ppb","72","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/20/2023","AQS","011179001","1","5.6","ppb","7","Lhoist, Montevallo Plant","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/21/2023","AQS","011179001","1","1.6","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/22/2023","AQS","011179001","1","1.7","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/23/2023","AQS","011179001","1","2.5","ppb","3","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/24/2023","AQS","011179001","1","1.9","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/25/2023","AQS","011179001","1","18.7","ppb","26","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/26/2023","AQS","011179001","1","1.9","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/27/2023","AQS","011179001","1","1.9","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/28/2023","AQS","011179001","1","2.1","ppb","3","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/29/2023","AQS","011179001","1","6.8","ppb","9","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"11/30/2023","AQS","011179001","1","3.5","ppb","4","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/01/2023","AQS","011179001","1","14.9","ppb","20","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/02/2023","AQS","011179001","1","1.6","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/03/2023","AQS","011179001","1","1.9","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/04/2023","AQS","011179001","1","2.5","ppb","3","Lhoist, Montevallo Plant","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/05/2023","AQS","011179001","1","2.3","ppb","3","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/06/2023","AQS","011179001","1","2","ppb","3","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/07/2023","AQS","011179001","1","3","ppb","4","Lhoist, Montevallo Plant","18","75.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/08/2023","AQS","011179001","1","0.9","ppb","0","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/09/2023","AQS","011179001","1","0.3","ppb","0","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/10/2023","AQS","011179001","1","0.3","ppb","0","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/11/2023","AQS","011179001","1","2.1","ppb","3","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/12/2023","AQS","011179001","1","1.7","ppb","1","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/13/2023","AQS","011179001","1","1.3","ppb","1","Lhoist, Montevallo Plant","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/14/2023","AQS","011179001","1","20.2","ppb","29","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/15/2023","AQS","011179001","1","46.4","ppb","64","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/16/2023","AQS","011179001","1","53.7","ppb","72","Lhoist, Montevallo Plant","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/17/2023","AQS","011179001","1","0.4","ppb","0","Lhoist, Montevallo Plant","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/18/2023","AQS","011179001","1","0.8","ppb","0","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/19/2023","AQS","011179001","1","4.6","ppb","6","Lhoist, Montevallo Plant","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/20/2023","AQS","011179001","1","11.3","ppb","16","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/21/2023","AQS","011179001","1","6.9","ppb","9","Lhoist, Montevallo Plant","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/22/2023","AQS","011179001","1","2.5","ppb","3","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/23/2023","AQS","011179001","1","3","ppb","4","Lhoist, Montevallo Plant","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/24/2023","AQS","011179001","1","12","ppb","17","Lhoist, Montevallo Plant","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/25/2023","AQS","011179001","1","0.6","ppb","0","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/26/2023","AQS","011179001","1","0.9","ppb","0","Lhoist, Montevallo Plant","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/27/2023","AQS","011179001","1","1.1","ppb","1","Lhoist, Montevallo Plant","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/28/2023","AQS","011179001","1","0.9","ppb","0","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/29/2023","AQS","011179001","1","0.4","ppb","0","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/30/2023","AQS","011179001","1","0.7","ppb","0","Lhoist, Montevallo Plant","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
"12/31/2023","AQS","011179001","1","0.9","ppb","0","Lhoist, Montevallo Plant","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","117","Shelby","33.0928","-86.8072"
